2024/08/28 09:03:50 
===============================
______             _           
|  _  \           | |          
| | | |  ___  ___ | | __ _   _ 
| | | | / _ \/ __|| |/ /| | | |
| |/ / |  __/\__ \|   < | |_| |
|___/   \___||___/|_|\_\ \__, |
                          __/ |
                         |___/
===============================   
 - Desky succsessfully started on: 0.0.0.0:443
 - Proxmox module is up: true
===============================                   
2024/08/28 09:26:10 | 10.192.10.100:43428 > /dashboard/docker.
2024/08/28 09:26:11 | 10.192.10.100:43428 > /dashboard/proxmox.
2024/08/28 09:26:11 | 10.192.10.100:43428 > /static/css/proxmox.css.
2024/08/28 09:26:12 | 10.192.10.100:57824 > /dashboard/proxmox.
2024/08/28 09:26:12 | 10.192.10.100:57824 > /static/css/font-awesome.min.css.
2024/08/28 09:26:12 | 10.192.10.100:57824 > /static/css/proxmox.css.
2024/08/28 09:26:12 | 10.192.10.100:57824 > /static/css/index.css.
2024/08/28 09:26:12 | 10.192.10.100:57824 > /static/images/web-icons/shell.svg.
2024/08/28 09:26:12 | 10.192.10.100:57824 > /static/images/web-icons/docker.svg.
2024/08/28 09:26:12 | 10.192.10.100:57824 > /static/images/web-icons/proxmox.svg.
2024/08/28 09:26:12 | 10.192.10.100:57824 > /static/images/web-icons/vm.svg.
2024/08/28 09:26:12 | 10.192.10.100:57824 > /static/images/web-icons/lxc.svg.
2024/08/28 09:26:12 | 10.192.10.100:57824 > /static/images/image.jpg.
2024/08/28 09:26:12 | 10.192.10.100:57824 > /static/fonts/fontawesome-webfont.woff2?v=4.7.0.
2024/08/28 09:26:13 | 10.192.10.100:57838 > /dashboard/proxmox.
2024/08/28 09:26:13 | 10.192.10.100:57838 > /static/css/font-awesome.min.css.
2024/08/28 09:26:13 | 10.192.10.100:57838 > /static/css/proxmox.css.
2024/08/28 09:26:13 | 10.192.10.100:57838 > /static/css/index.css.
2024/08/28 09:26:13 | 10.192.10.100:57838 > /static/images/web-icons/shell.svg.
2024/08/28 09:26:13 | 10.192.10.100:57838 > /static/images/web-icons/lxc.svg.
2024/08/28 09:26:13 | 10.192.10.100:57838 > /static/images/web-icons/docker.svg.
2024/08/28 09:26:13 | 10.192.10.100:57838 > /static/images/web-icons/proxmox.svg.
2024/08/28 09:26:13 | 10.192.10.100:57838 > /static/images/web-icons/vm.svg.
2024/08/28 09:26:13 | 10.192.10.100:57838 > /static/images/image.jpg.
2024/08/28 09:26:13 | 10.192.10.100:57838 > /static/fonts/fontawesome-webfont.woff2?v=4.7.0.
2024/08/28 09:26:13 | 10.192.10.100:57852 > /dashboard/proxmox.
2024/08/28 09:26:13 | 10.192.10.100:57852 > /static/css/font-awesome.min.css.
2024/08/28 09:26:13 | 10.192.10.100:57852 > /static/css/proxmox.css.
2024/08/28 09:26:13 | 10.192.10.100:57852 > /static/css/index.css.
2024/08/28 09:26:13 | 10.192.10.100:57852 > /static/images/web-icons/shell.svg.
2024/08/28 09:26:13 | 10.192.10.100:57852 > /static/images/web-icons/docker.svg.
2024/08/28 09:26:13 | 10.192.10.100:57852 > /static/images/web-icons/proxmox.svg.
2024/08/28 09:26:13 | 10.192.10.100:57852 > /static/images/web-icons/lxc.svg.
2024/08/28 09:26:13 | 10.192.10.100:57852 > /static/images/web-icons/vm.svg.
2024/08/28 09:26:13 | 10.192.10.100:57852 > /static/images/image.jpg.
2024/08/28 09:26:13 | 10.192.10.100:57862 > /dashboard/proxmox.
2024/08/28 09:26:14 | 10.192.10.100:57862 > /static/css/font-awesome.min.css.
2024/08/28 09:26:14 | 10.192.10.100:57862 > /static/css/index.css.
2024/08/28 09:26:14 | 10.192.10.100:57862 > /static/css/proxmox.css.
2024/08/28 09:26:14 | 10.192.10.100:57862 > /static/images/web-icons/shell.svg.
2024/08/28 09:26:14 | 10.192.10.100:57862 > /static/images/web-icons/docker.svg.
2024/08/28 09:26:14 | 10.192.10.100:57862 > /static/images/web-icons/proxmox.svg.
2024/08/28 09:26:14 | 10.192.10.100:57862 > /static/images/web-icons/lxc.svg.
2024/08/28 09:26:14 | 10.192.10.100:57862 > /static/images/web-icons/vm.svg.
2024/08/28 09:26:14 | 10.192.10.100:57862 > /static/images/image.jpg.
2024/08/28 09:26:14 | 10.192.10.100:57876 > /dashboard/proxmox.
2024/08/28 09:26:14 | 10.192.10.100:57876 > /static/css/font-awesome.min.css.
2024/08/28 09:26:14 | 10.192.10.100:57876 > /static/css/proxmox.css.
2024/08/28 09:26:14 | 10.192.10.100:57876 > /static/css/index.css.
2024/08/28 09:26:14 | 10.192.10.100:57876 > /static/images/web-icons/shell.svg.
2024/08/28 09:26:14 | 10.192.10.100:57876 > /static/images/web-icons/docker.svg.
2024/08/28 09:26:14 | 10.192.10.100:57876 > /static/images/web-icons/proxmox.svg.
2024/08/28 09:26:14 | 10.192.10.100:57876 > /static/images/web-icons/lxc.svg.
2024/08/28 09:26:14 | 10.192.10.100:57876 > /static/images/web-icons/vm.svg.
2024/08/28 09:26:15 | 10.192.10.100:57876 > /static/images/image.jpg.
2024/08/28 09:26:15 | 10.192.10.100:57876 > /static/fonts/fontawesome-webfont.woff2?v=4.7.0.
2024/08/28 09:26:15 | 10.192.10.100:57892 > /dashboard/proxmox.
2024/08/28 09:26:15 | 10.192.10.100:57892 > /static/css/font-awesome.min.css.
2024/08/28 09:26:15 | 10.192.10.100:57892 > /static/css/proxmox.css.
2024/08/28 09:26:15 | 10.192.10.100:57892 > /static/css/index.css.
2024/08/28 09:26:15 | 10.192.10.100:57892 > /static/images/web-icons/shell.svg.
2024/08/28 09:26:15 | 10.192.10.100:57892 > /static/images/web-icons/docker.svg.
2024/08/28 09:26:15 | 10.192.10.100:57892 > /static/images/web-icons/proxmox.svg.
2024/08/28 09:26:15 | 10.192.10.100:57892 > /static/images/web-icons/lxc.svg.
2024/08/28 09:26:15 | 10.192.10.100:57892 > /static/images/web-icons/vm.svg.
2024/08/28 09:26:15 | 10.192.10.100:57892 > /static/images/image.jpg.
2024/08/28 09:26:15 | 10.192.10.100:57892 > /static/fonts/fontawesome-webfont.woff2?v=4.7.0.
2024/08/28 09:26:16 | 10.192.10.100:32794 > /dashboard/proxmox.
2024/08/28 09:26:16 | 10.192.10.100:32794 > /static/css/font-awesome.min.css.
2024/08/28 09:26:16 | 10.192.10.100:32794 > /static/css/proxmox.css.
2024/08/28 09:26:16 | 10.192.10.100:32794 > /static/css/index.css.
2024/08/28 09:26:16 | 10.192.10.100:32794 > /static/images/web-icons/shell.svg.
2024/08/28 09:26:16 | 10.192.10.100:32794 > /static/images/web-icons/docker.svg.
2024/08/28 09:26:16 | 10.192.10.100:32794 > /static/images/web-icons/proxmox.svg.
2024/08/28 09:26:16 | 10.192.10.100:32794 > /static/images/web-icons/lxc.svg.
2024/08/28 09:26:16 | 10.192.10.100:32794 > /static/images/web-icons/vm.svg.
2024/08/28 09:26:17 | 10.192.10.100:32794 > /static/images/image.jpg.
2024/08/28 09:26:17 | 10.192.10.100:32794 > /static/fonts/fontawesome-webfont.woff2?v=4.7.0.
2024/08/28 09:26:17 | 10.192.10.100:32798 > /dashboard/proxmox.
2024/08/28 09:26:17 | 10.192.10.100:32798 > /static/css/font-awesome.min.css.
2024/08/28 09:26:17 | 10.192.10.100:32798 > /static/css/proxmox.css.
2024/08/28 09:26:17 | 10.192.10.100:32798 > /static/css/index.css.
2024/08/28 09:26:17 | 10.192.10.100:32798 > /static/images/web-icons/shell.svg.
2024/08/28 09:26:17 | 10.192.10.100:32798 > /static/images/web-icons/proxmox.svg.
2024/08/28 09:26:17 | 10.192.10.100:32798 > /static/images/web-icons/docker.svg.
2024/08/28 09:26:17 | 10.192.10.100:32798 > /static/images/web-icons/lxc.svg.
2024/08/28 09:26:17 | 10.192.10.100:32798 > /static/images/web-icons/vm.svg.
2024/08/28 09:26:17 | 10.192.10.100:32798 > /static/images/image.jpg.
2024/08/28 09:26:17 | 10.192.10.100:32798 > /static/fonts/fontawesome-webfont.woff2?v=4.7.0.
2024/08/28 09:26:18 | 10.192.10.100:32810 > /dashboard/proxmox.
2024/08/28 09:26:18 | 10.192.10.100:32810 > /static/css/font-awesome.min.css.
2024/08/28 09:26:18 | 10.192.10.100:32810 > /static/css/proxmox.css.
2024/08/28 09:26:18 | 10.192.10.100:32810 > /static/css/index.css.
2024/08/28 09:26:18 | 10.192.10.100:32810 > /static/images/web-icons/shell.svg.
2024/08/28 09:26:18 | 10.192.10.100:32810 > /static/images/web-icons/proxmox.svg.
2024/08/28 09:26:18 | 10.192.10.100:32810 > /static/images/web-icons/lxc.svg.
2024/08/28 09:26:18 | 10.192.10.100:32810 > /static/images/web-icons/docker.svg.
2024/08/28 09:26:18 | 10.192.10.100:32810 > /static/images/web-icons/vm.svg.
2024/08/28 09:26:18 | 10.192.10.100:32810 > /static/images/image.jpg.
2024/08/28 09:26:18 | 10.192.10.100:32810 > /static/fonts/fontawesome-webfont.woff2?v=4.7.0.
2024/08/28 09:26:19 | 10.192.10.100:32818 > /dashboard/proxmox.
2024/08/28 09:26:19 | 10.192.10.100:32818 > /static/css/font-awesome.min.css.
2024/08/28 09:26:19 | 10.192.10.100:32818 > /static/css/proxmox.css.
2024/08/28 09:26:19 | 10.192.10.100:32818 > /static/css/index.css.
2024/08/28 09:26:19 | 10.192.10.100:32818 > /static/images/web-icons/shell.svg.
2024/08/28 09:26:19 | 10.192.10.100:32818 > /static/images/web-icons/docker.svg.
2024/08/28 09:26:19 | 10.192.10.100:32818 > /static/images/web-icons/proxmox.svg.
2024/08/28 09:26:19 | 10.192.10.100:32818 > /static/images/web-icons/lxc.svg.
2024/08/28 09:26:19 | 10.192.10.100:32818 > /static/images/web-icons/vm.svg.
2024/08/28 09:26:19 | 10.192.10.100:32818 > /static/images/image.jpg.
2024/08/28 09:26:19 | 10.192.10.100:32818 > /static/fonts/fontawesome-webfont.woff2?v=4.7.0.
2024/08/28 09:26:19 | 10.192.10.100:32828 > /dashboard/proxmox.
2024/08/28 09:26:19 | 10.192.10.100:32828 > /static/css/font-awesome.min.css.
2024/08/28 09:26:19 | 10.192.10.100:32828 > /static/css/proxmox.css.
2024/08/28 09:26:19 | 10.192.10.100:32828 > /static/css/index.css.
2024/08/28 09:26:19 | 10.192.10.100:32828 > /static/images/web-icons/shell.svg.
2024/08/28 09:26:19 | 10.192.10.100:32828 > /static/images/web-icons/docker.svg.
2024/08/28 09:26:19 | 10.192.10.100:32828 > /static/images/web-icons/proxmox.svg.
2024/08/28 09:26:19 | 10.192.10.100:32828 > /static/images/web-icons/lxc.svg.
2024/08/28 09:26:19 | 10.192.10.100:32828 > /static/images/web-icons/vm.svg.
2024/08/28 09:26:20 | 10.192.10.100:32828 > /static/images/image.jpg.
2024/08/28 09:26:20 | 10.192.10.100:32828 > /static/fonts/fontawesome-webfont.woff2?v=4.7.0.
2024/08/28 09:26:43 | 10.192.10.100:32828 > /dashboard/proxmox.
2024/08/28 09:26:43 | 10.192.10.100:32828 > /static/css/proxmox.css.
2024/08/28 09:26:59 | 10.192.10.100:32828 > /dashboard/panel.
2024/08/28 09:27:00 | 10.192.10.100:32828 > /api/system.
2024/08/28 09:27:00 | 10.192.10.100:32828 > /dashboard/docker.
2024/08/28 09:27:01 | 10.192.10.100:32828 > /dashboard/panel.
2024/08/28 09:27:01 | 10.192.10.100:32828 > /api/system.
2024/08/28 09:27:01 | 10.192.10.100:32828 > /dashboard/proxmox.
2024/08/28 09:27:01 | 10.192.10.100:32828 > /static/css/proxmox.css.
2024/08/28 09:27:03 | 10.192.10.100:32828 > /dashboard/panel.
2024/08/28 09:27:03 | 10.192.10.100:32828 > /api/system.
2024/08/28 09:27:03 | 10.192.10.100:32828 > /dashboard/docker.
2024/08/28 09:27:04 | 10.192.10.100:32828 > /dashboard/proxmox.
2024/08/28 09:27:04 | 10.192.10.100:32828 > /static/css/proxmox.css.
2024/08/28 09:27:05 | 10.192.10.100:32828 > /dashboard/panel.
2024/08/28 09:27:05 | 10.192.10.100:32828 > /api/system.
2024/08/28 09:27:06 | 10.192.10.100:32828 > /dashboard/proxmox.
2024/08/28 09:27:06 | 10.192.10.100:32828 > /static/css/proxmox.css.
2024/08/28 09:27:07 | 10.192.10.100:32828 > /dashboard/docker.
2024/08/28 09:27:08 | 10.192.10.100:32828 > /dashboard/panel.
2024/08/28 09:27:08 | 10.192.10.100:32828 > /api/system.
2024/08/28 09:27:09 | 10.192.10.100:32828 > /dashboard/docker.
2024/08/28 09:27:10 | 10.192.10.100:32828 > /dashboard/proxmox.
2024/08/28 09:27:10 | 10.192.10.100:32828 > /static/css/proxmox.css.
2024/08/28 09:27:11 | 10.192.10.100:32828 > /dashboard/panel.
2024/08/28 09:27:11 | 10.192.10.100:32828 > /api/system.
2024/08/28 09:27:11 | 10.192.10.100:32828 > /dashboard/docker.
2024/08/28 09:27:12 | 10.192.10.100:32828 > /dashboard/proxmox.
2024/08/28 09:27:12 | 10.192.10.100:32828 > /static/css/proxmox.css.
